entity_type,entity_code,decision,reviewed_by,reviewed_at,review_notes,evidence_summary,source_references
skill,CPX-SKL-AUTO-5376555E,needs_human_review,,,,,
skill,CPX-SKL-AUTO-539CF12F,needs_human_review,,,,,
skill,CPX-SKL-AUTO-546EEF69,needs_human_review,,,,,
skill,CPX-SKL-AUTO-54A2C268,needs_human_review,,,,,
skill,CPX-SKL-AUTO-54DD00B8,needs_human_review,,,,,
skill,CPX-SKL-AUTO-54FB3524,needs_human_review,,,,,
skill,CPX-SKL-AUTO-550464DF,needs_human_review,,,,,
skill,CPX-SKL-AUTO-553DFEE6,needs_human_review,,,,,
skill,CPX-SKL-AUTO-55DD3C70,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5632F3DE,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5644E61F,needs_human_review,,,,,
skill,CPX-SKL-AUTO-56E30735,needs_human_review,,,,,
skill,CPX-SKL-AUTO-56F77140,needs_human_review,,,,,
skill,CPX-SKL-AUTO-57202730,needs_human_review,,,,,
skill,CPX-SKL-AUTO-57534B0A,needs_human_review,,,,,
skill,CPX-SKL-AUTO-578BB98A,needs_human_review,,,,,
skill,CPX-SKL-AUTO-57B8D6DB,needs_human_review,,,,,
skill,CPX-SKL-AUTO-57D39D47,needs_human_review,,,,,
skill,CPX-SKL-AUTO-57FE72D9,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5836997E,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5842956D,needs_human_review,,,,,
skill,CPX-SKL-AUTO-588B8FBB,needs_human_review,,,,,
skill,CPX-SKL-AUTO-58DC12FC,needs_human_review,,,,,
skill,CPX-SKL-AUTO-59549FFD,needs_human_review,,,,,
skill,CPX-SKL-AUTO-599DD157,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5A0CF7BD,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5A3F6FDF,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5A43D3EC,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5A5A6A14,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5AEA39DB,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5B0E2959,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5BD88274,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5C33599D,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5C79F42B,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5C8936F8,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5CCCEBCC,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5D643581,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5DF4FCDC,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5E22A328,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5ED566B6,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5F426C84,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5F80F43B,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5F81FAEA,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5F843E05,needs_human_review,,,,,
skill,CPX-SKL-AUTO-5FD8B76E,needs_human_review,,,,,
skill,CPX-SKL-AUTO-607894E4,needs_revision,,,,,
skill,CPX-SKL-AUTO-60BCDAD0,needs_human_review,,,,,
skill,CPX-SKL-AUTO-60BF5C1D,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6109699C,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6120613D,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6177AB53,needs_human_review,,,,,
skill,CPX-SKL-AUTO-61F7D83B,needs_human_review,,,,,
skill,CPX-SKL-AUTO-62453CBF,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6294BC9A,needs_human_review,,,,,
skill,CPX-SKL-AUTO-62B47F83,needs_human_review,,,,,
skill,CPX-SKL-AUTO-62EAFAFF,needs_revision,,,,,
skill,CPX-SKL-AUTO-632C8F97,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6346BE56,needs_human_review,,,,,
skill,CPX-SKL-AUTO-636AEDCD,needs_human_review,,,,,
skill,CPX-SKL-AUTO-63D33878,needs_human_review,,,,,
skill,CPX-SKL-AUTO-63FA6956,needs_human_review,,,,,
skill,CPX-SKL-AUTO-65117BD7,needs_human_review,,,,,
skill,CPX-SKL-AUTO-656B7CFF,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6597191C,needs_human_review,,,,,
skill,CPX-SKL-AUTO-65B22154,needs_revision,,,,,
skill,CPX-SKL-AUTO-65B434D8,needs_human_review,,,,,
skill,CPX-SKL-AUTO-65B537DC,needs_human_review,,,,,
skill,CPX-SKL-AUTO-65CFECFD,needs_human_review,,,,,
skill,CPX-SKL-AUTO-65D79D0F,needs_revision,,,,,
skill,CPX-SKL-AUTO-668C6195,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6731604A,needs_human_review,,,,,
skill,CPX-SKL-AUTO-67703997,needs_human_review,,,,,
skill,CPX-SKL-AUTO-67BD8C74,needs_human_review,,,,,
skill,CPX-SKL-AUTO-67BD941A,needs_human_review,,,,,
skill,CPX-SKL-AUTO-68005987,needs_human_review,,,,,
skill,CPX-SKL-AUTO-68BAE8B6,needs_human_review,,,,,
skill,CPX-SKL-AUTO-68F157A3,needs_human_review,,,,,
skill,CPX-SKL-AUTO-68FBBA12,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6916E7CE,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6922584D,needs_human_review,,,,,
skill,CPX-SKL-AUTO-69338A4B,needs_human_review,,,,,
skill,CPX-SKL-AUTO-693888EE,needs_human_review,,,,,
skill,CPX-SKL-AUTO-696E3DCA,needs_human_review,,,,,
skill,CPX-SKL-AUTO-697C37D7,needs_human_review,,,,,
skill,CPX-SKL-AUTO-69DCCE78,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6A35ABA1,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6A5DD82E,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6A63FF77,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6AEB9ACD,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6B3BE3A8,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6BE79619,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6C107287,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6D09C357,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6D5479C0,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6D555B1E,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6D72BBD3,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6D8C4162,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6DB6D576,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6DD71513,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6E1EC101,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6E20DB4D,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6E906103,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6EB75794,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6EBE0BFA,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6ED6A9CC,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6F647F1B,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6FB1597E,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6FCD6C0C,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6FDB5F63,needs_human_review,,,,,
skill,CPX-SKL-AUTO-6FF47E3E,needs_human_review,,,,,
skill,CPX-SKL-AUTO-702A4388,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7038BBCA,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7039CB61,needs_human_review,,,,,
skill,CPX-SKL-AUTO-70526123,needs_human_review,,,,,
skill,CPX-SKL-AUTO-706081E9,needs_human_review,,,,,
skill,CPX-SKL-AUTO-706A68B1,needs_human_review,,,,,
skill,CPX-SKL-AUTO-71287767,needs_human_review,,,,,
skill,CPX-SKL-AUTO-713DC208,needs_human_review,,,,,
skill,CPX-SKL-AUTO-71AE5542,needs_human_review,,,,,
skill,CPX-SKL-AUTO-71E260B7,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7219AF63,needs_human_review,,,,,
skill,CPX-SKL-AUTO-721BFB02,needs_human_review,,,,,
skill,CPX-SKL-AUTO-729B70AB,needs_human_review,,,,,
skill,CPX-SKL-AUTO-72AD8FD7,needs_human_review,,,,,
skill,CPX-SKL-AUTO-73468814,needs_human_review,,,,,
skill,CPX-SKL-AUTO-73CC6C3B,needs_human_review,,,,,
skill,CPX-SKL-AUTO-741349F8,needs_human_review,,,,,
skill,CPX-SKL-AUTO-741D5840,needs_human_review,,,,,
skill,CPX-SKL-AUTO-74358B8D,needs_human_review,,,,,
skill,CPX-SKL-AUTO-74BF389C,needs_human_review,,,,,
skill,CPX-SKL-AUTO-753A5153,needs_human_review,,,,,
skill,CPX-SKL-AUTO-75710C61,needs_human_review,,,,,
skill,CPX-SKL-AUTO-75882CB9,needs_human_review,,,,,
skill,CPX-SKL-AUTO-759F200D,needs_human_review,,,,,
skill,CPX-SKL-AUTO-75E7C22D,needs_human_review,,,,,
skill,CPX-SKL-AUTO-75F5246B,needs_human_review,,,,,
skill,CPX-SKL-AUTO-76133A17,needs_human_review,,,,,
skill,CPX-SKL-AUTO-769CA215,needs_human_review,,,,,
skill,CPX-SKL-AUTO-76A30230,needs_human_review,,,,,
skill,CPX-SKL-AUTO-76D822CE,needs_human_review,,,,,
skill,CPX-SKL-AUTO-772726C6,needs_human_review,,,,,
skill,CPX-SKL-AUTO-774D11F5,needs_human_review,,,,,
skill,CPX-SKL-AUTO-77877106,needs_human_review,,,,,
skill,CPX-SKL-AUTO-77C8FC1F,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7894BD02,needs_human_review,,,,,
skill,CPX-SKL-AUTO-78A9AF33,needs_human_review,,,,,
skill,CPX-SKL-AUTO-78AFBA64,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7944A78E,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7956F1A5,needs_human_review,,,,,
skill,CPX-SKL-AUTO-79886E47,needs_human_review,,,,,
skill,CPX-SKL-AUTO-79A7D6ED,needs_human_review,,,,,
skill,CPX-SKL-AUTO-79D5A7D6,needs_human_review,,,,,
skill,CPX-SKL-AUTO-79D76ED5,needs_human_review,,,,,
skill,CPX-SKL-AUTO-79ED8C2F,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7A290080,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7A382179,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7A776DDF,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7AB7B7A0,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7ABA4D07,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7AD032F8,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7AFBA776,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7B6DEC51,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7B7AEF32,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7B7BA3EE,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7BA81C23,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7C31C384,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7C45F541,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7CC048ED,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7CF19E65,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7D034EC4,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7D41BAA8,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7D48A604,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7D6C44B8,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7D8312DA,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7DBC57CB,needs_revision,,,,,
skill,CPX-SKL-AUTO-7DE32953,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7DF694BA,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7E23F03D,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7E351D62,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7E61BF02,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7E6CE9D9,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7E75E2E9,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7E8FDD1D,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7EA174F6,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7FB626F5,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7FEEC36F,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7FF89B32,needs_human_review,,,,,
skill,CPX-SKL-AUTO-7FFE78CD,needs_human_review,,,,,
skill,CPX-SKL-AUTO-80041166,needs_human_review,,,,,
skill,CPX-SKL-AUTO-800B1348,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8018132A,needs_human_review,,,,,
skill,CPX-SKL-AUTO-80515BE9,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8070B6BC,needs_human_review,,,,,
skill,CPX-SKL-AUTO-80C8C91B,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8216034E,needs_revision,,,,,
skill,CPX-SKL-AUTO-824246CF,needs_human_review,,,,,
skill,CPX-SKL-AUTO-82B64530,needs_human_review,,,,,
skill,CPX-SKL-AUTO-82C7686C,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8306A238,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8308E008,needs_human_review,,,,,
skill,CPX-SKL-AUTO-833F0AC8,needs_human_review,,,,,
skill,CPX-SKL-AUTO-834C099D,needs_human_review,,,,,
skill,CPX-SKL-AUTO-83549F13,needs_human_review,,,,,
skill,CPX-SKL-AUTO-83A7E9C5,needs_human_review,,,,,
skill,CPX-SKL-AUTO-83CB120A,needs_human_review,,,,,
skill,CPX-SKL-AUTO-83D33509,needs_human_review,,,,,
skill,CPX-SKL-AUTO-83FC6E1A,needs_human_review,,,,,
skill,CPX-SKL-AUTO-846BD406,needs_human_review,,,,,
skill,CPX-SKL-AUTO-85417D45,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8596933D,needs_human_review,,,,,
skill,CPX-SKL-AUTO-85AEDFB3,needs_human_review,,,,,
skill,CPX-SKL-AUTO-86244057,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8674B20B,needs_human_review,,,,,
skill,CPX-SKL-AUTO-867C2031,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8695F01D,needs_human_review,,,,,
skill,CPX-SKL-AUTO-86BF8A47,needs_human_review,,,,,
skill,CPX-SKL-AUTO-86C67F1C,needs_human_review,,,,,
skill,CPX-SKL-AUTO-86CD4ABE,needs_human_review,,,,,
skill,CPX-SKL-AUTO-86D6D7A8,needs_revision,,,,,
skill,CPX-SKL-AUTO-871E6AB9,needs_human_review,,,,,
skill,CPX-SKL-AUTO-872A612F,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8735930F,needs_human_review,,,,,
skill,CPX-SKL-AUTO-87617883,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8766C1B8,needs_human_review,,,,,
skill,CPX-SKL-AUTO-87CE8557,needs_human_review,,,,,
skill,CPX-SKL-AUTO-884F43ED,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8859E9D2,needs_human_review,,,,,
skill,CPX-SKL-AUTO-88624383,needs_human_review,,,,,
skill,CPX-SKL-AUTO-88B31B98,needs_human_review,,,,,
skill,CPX-SKL-AUTO-88C35319,needs_human_review,,,,,
skill,CPX-SKL-AUTO-88F5680B,needs_human_review,,,,,
skill,CPX-SKL-AUTO-89F3C417,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8A0127E7,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8A07032B,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8A2A2EA6,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8A2E34AA,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8A8352EA,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8AA0B588,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8AB730BB,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8AD90170,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8AE6A31F,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8B20186D,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8B2616BA,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8B69B6C3,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8B87A263,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8BD82A3B,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8C1CD5DD,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8C38C854,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8C5C088A,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8C73E38B,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8C767E60,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8CE5CD83,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8D03CB54,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8D0D91A2,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8D6A5875,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8D973383,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8E015803,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8EBBE447,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8F3B6753,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8F428304,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8F67D96C,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8FAF5FF8,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8FB08392,needs_human_review,,,,,
skill,CPX-SKL-AUTO-8FB8D9B8,needs_revision,,,,,
skill,CPX-SKL-AUTO-8FCA62AE,needs_human_review,,,,,
skill,CPX-SKL-AUTO-902FF101,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9030E6C1,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9064FEF8,needs_human_review,,,,,
skill,CPX-SKL-AUTO-90820302,needs_human_review,,,,,
skill,CPX-SKL-AUTO-90B25506,needs_human_review,,,,,
skill,CPX-SKL-AUTO-90C5D36F,needs_human_review,,,,,
skill,CPX-SKL-AUTO-90F2D09A,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9155F52E,needs_human_review,,,,,
skill,CPX-SKL-AUTO-91564FFD,needs_human_review,,,,,
skill,CPX-SKL-AUTO-91C43F3B,needs_human_review,,,,,
skill,CPX-SKL-AUTO-91DC5F0A,needs_human_review,,,,,
skill,CPX-SKL-AUTO-91EA45D2,needs_human_review,,,,,
skill,CPX-SKL-AUTO-925BE284,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9297C42C,needs_human_review,,,,,
skill,CPX-SKL-AUTO-92E846A3,needs_human_review,,,,,
skill,CPX-SKL-AUTO-94114C07,needs_human_review,,,,,
skill,CPX-SKL-AUTO-94239DBE,needs_human_review,,,,,
skill,CPX-SKL-AUTO-94597C1A,needs_human_review,,,,,
skill,CPX-SKL-AUTO-94701D2A,needs_human_review,,,,,
skill,CPX-SKL-AUTO-94B7AE2E,needs_human_review,,,,,
skill,CPX-SKL-AUTO-94EACC18,needs_human_review,,,,,
skill,CPX-SKL-AUTO-95187A22,needs_human_review,,,,,
skill,CPX-SKL-AUTO-959A4BA8,needs_human_review,,,,,
skill,CPX-SKL-AUTO-959DB502,needs_human_review,,,,,
skill,CPX-SKL-AUTO-95A8C5DC,needs_human_review,,,,,
skill,CPX-SKL-AUTO-95C21AA3,needs_human_review,,,,,
skill,CPX-SKL-AUTO-95CE0977,needs_human_review,,,,,
skill,CPX-SKL-AUTO-95EBD1BD,needs_human_review,,,,,
skill,CPX-SKL-AUTO-963468E9,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9732E449,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9751A58B,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9761C7D2,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9787DE2D,needs_human_review,,,,,
skill,CPX-SKL-AUTO-97CA9C90,needs_human_review,,,,,
skill,CPX-SKL-AUTO-97EC1A18,needs_human_review,,,,,
skill,CPX-SKL-AUTO-98EAC897,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9918DFB6,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9968D2F8,needs_human_review,,,,,
skill,CPX-SKL-AUTO-99A27A44,needs_human_review,,,,,
skill,CPX-SKL-AUTO-99E1469A,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9A22D3CE,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9A3392C7,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9A57A331,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9A59B6D0,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9A942D11,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9AB83EEE,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9AD964BB,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9B041FBA,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9B234D72,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9B4A74F3,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9BB9BA8A,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9BF7F092,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9C2EFC31,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9C3BC1EA,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9C3F9224,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9C4561CF,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9CECC1F0,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9D02064F,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9D3EC878,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9D4A9B81,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9DBBE0D9,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9E0BDF5E,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9E5100F6,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9EA1A8D4,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9EA72479,needs_revision,,,,,
skill,CPX-SKL-AUTO-9EB95764,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9F1A0CDE,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9F831EBC,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9F8679E4,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9FA443C7,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9FAC0B50,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9FBE7F69,needs_human_review,,,,,
skill,CPX-SKL-AUTO-9FE874CA,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A0B5EAE5,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A0CC4688,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A0D3D1D2,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A1250330,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A166F55A,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A16A9B91,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A176B1E7,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A1A7D238,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A1AFC7CA,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A21B8983,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A2E58A67,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A3003D10,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A304DE4D,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A331B015,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A368D806,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A38B79EF,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A39B3F68,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A3A7AAD2,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A4FF2DF3,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A60D49DB,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A61DD5AC,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A66F8B9D,needs_revision,,,,,
skill,CPX-SKL-AUTO-A7B0C059,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A7EF16C3,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A808E37D,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A837FD62,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A85F5A61,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A86AACE0,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A89BD321,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A8E0E9C1,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A9093D61,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A944E90C,needs_human_review,,,,,
skill,CPX-SKL-AUTO-A9BA2117,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AA1D8BA1,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AA25BFD8,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AA405638,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AA73F5E5,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AAB80125,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AABAD769,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AAD4B544,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AB93901D,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AB97BB1F,needs_human_review,,,,,
skill,CPX-SKL-AUTO-ABBA0008,needs_human_review,,,,,
skill,CPX-SKL-AUTO-ABC47006,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AC2FA9DF,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AC35A950,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AD1957AD,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AD5134A1,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AD78C101,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AE0F3FE2,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AEBD6FC6,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AEDDE0A3,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AEE2A471,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AF057CB4,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AF38D05B,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AF950849,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AFBCFF24,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AFC6ADF5,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AFC90865,needs_human_review,,,,,
skill,CPX-SKL-AUTO-AFDBE3F3,needs_human_review,,,,,
skill,CPX-SKL-AUTO-B02F484F,needs_human_review,,,,,
skill,CPX-SKL-AUTO-B03D6270,needs_human_review,,,,,
skill,CPX-SKL-AUTO-B0843D34,needs_human_review,,,,,
skill,CPX-SKL-AUTO-B09A0A4E,needs_human_review,,,,,
skill,CPX-SKL-AUTO-B0BD1CFC,needs_human_review,,,,,
